1.695386e+00	1.109890e+00	1.202217e-03
1.695386e+00	1.113553e+00	1.249178e-03
1.695386e+00	1.117216e+00	1.314924e-03
1.695386e+00	1.120879e+00	1.338405e-03
1.695386e+00	1.124542e+00	1.422936e-03
1.695386e+00	1.128205e+00	1.451113e-03
1.695386e+00	1.131868e+00	1.493378e-03
1.695386e+00	1.135531e+00	1.559125e-03
1.695386e+00	1.139194e+00	1.620175e-03
1.695386e+00	1.142857e+00	1.671832e-03


1.883762e+00	0.000000e+00	1.061332e-03
1.883762e+00	3.663004e-03	1.221001e-03
1.883762e+00	7.326007e-03	1.277355e-03
1.883762e+00	1.098901e-02	1.375974e-03
1.883762e+00	1.465201e-02	1.474594e-03
1.883762e+00	1.831502e-02	1.563821e-03
1.883762e+00	2.197802e-02	1.634263e-03
1.883762e+00	2.564103e-02	1.704706e-03
1.883762e+00	2.930403e-02	1.756363e-03
1.883762e+00	3.296703e-02	1.826806e-03
1.883762e+00	3.663004e-02	1.883160e-03
1.883762e+00	4.029304e-02	1.962994e-03
1.883762e+00	4.395604e-02	1.962994e-03
1.883762e+00	4.761905e-02	2.028740e-03
1.883762e+00	5.128205e-02	2.056917e-03
1.883762e+00	5.494505e-02	2.094487e-03
1.883762e+00	5.860806e-02	2.141448e-03
1.883762e+00	6.227106e-02	2.150841e-03
1.883762e+00	6.593407e-02	2.164929e-03
1.883762e+00	6.959707e-02	2.193106e-03
1.883762e+00	7.326007e-02	2.197802e-03
1.883762e+00	7.692308e-02	2.225979e-03
1.883762e+00	8.058608e-02	2.221283e-03
1.883762e+00	8.424908e-02	2.230675e-03
1.883762e+00	8.791209e-02	2.244764e-03
1.883762e+00	9.157509e-02	2.277637e-03
1.883762e+00	9.523810e-02	2.263548e-03
1.883762e+00	9.890110e-02	2.249460e-03
1.883762e+00	1.025641e-01	2.240068e-03
1.883762e+00	1.062271e-01	2.235371e-03
1.883762e+00	1.098901e-01	2.225979e-03
1.883762e+00	1.135531e-01	2.216587e-03
1.883762e+00	1.172161e-01	2.207195e-03
1.883762e+00	1.208791e-01	2.141448e-03
1.883762e+00	1.245421e-01	2.052221e-03
1.883762e+00	1.282051e-01	1.962994e-03
1.883762e+00	1.318681e-01	1.878463e-03
1.883762e+00	1.355311e-01	1.831502e-03
1.883762e+00	1.391941e-01	1.746971e-03
1.883762e+00	1.428571e-01	1.638959e-03
1.883762e+00	1.465201e-01	1.591998e-03
1.883762e+00	1.501832e-01	1.530948e-03
1.883762e+00	1.538462e-01	1.474594e-03
1.883762e+00	1.575092e-01	1.437025e-03
1.883762e+00	1.611722e-01	1.375974e-03
1.883762e+00	1.648352e-01	1.305532e-03
1.883762e+00	1.684982e-01	1.296140e-03
1.883762e+00	1.721612e-01	1.267963e-03
1.883762e+00	1.758242e-01	1.216305e-03
1.883762e+00	1.794872e-01	1.183432e-03
1.883762e+00	1.831502e-01	1.159951e-03
1.883762e+00	1.868132e-01	1.136470e-03
1.883762e+00	1.904762e-01	1.112990e-03
1.883762e+00	1.941392e-01	1.094205e-03
1.883762e+00	1.978022e-01	1.080116e-03
1.883762e+00	2.014652e-01	1.023763e-03
1.883762e+00	2.051282e-01	1.033155e-03
1.883762e+00	2.087912e-01	1.019066e-03
1.883762e+00	2.124542e-01	1.000282e-03
1.883762e+00	2.161172e-01	9.674087e-04
1.883762e+00	2.197802e-01	9.627125e-04
1.883762e+00	2.234432e-01	9.580163e-04
1.883762e+00	2.271062e-01	9.439279e-04
1.883762e+00	2.307692e-01	9.345355e-04
1.883762e+00	2.344322e-01	9.157509e-04
1.883762e+00	2.380952e-01	9.157509e-04
1.883762e+00	2.417582e-01	9.016624e-04
1.883762e+00	2.454212e-01	9.016624e-04
1.883762e+00	2.490842e-01	8.593970e-04
1.883762e+00	2.527473e-01	8.781816e-04
1.883762e+00	2.564103e-01	8.593970e-04
1.883762e+00	2.600733e-01	8.453085e-04
1.883762e+00	2.637363e-01	8.547009e-04
1.883762e+00	2.673993e-01	8.359162e-04
1.883762e+00	2.710623e-01	8.359162e-04
1.883762e+00	2.747253e-01	8.265239e-04
1.883762e+00	2.783883e-01	8.171316e-04
1.883762e+00	2.820513e-01	8.077393e-04
1.883762e+00	2.857143e-01	8.077393e-04
1.883762e+00	2.893773e-01	8.077393e-04
1.883762e+00	2.930403e-01	8.077393e-04
1.883762e+00	2.967033e-01	7.936508e-04
1.883762e+00	3.003663e-01	8.077393e-04
1.883762e+00	3.040293e-01	7.983470e-04
1.883762e+00	3.076923e-01	7.795623e-04
1.883762e+00	3.113553e-01	7.842585e-04
1.883762e+00	3.150183e-01	8.077393e-04
1.883762e+00	3.186813e-01	7.701700e-04
1.883762e+00	3.223443e-01	7.326007e-04
1.883762e+00	3.260073e-01	7.232084e-04
1.883762e+00	3.296703e-01	7.607777e-04
1.883762e+00	3.333333e-01	7.795623e-04
1.883762e+00	3.369963e-01	7.560815e-04
1.883762e+00	3.406593e-01	7.701700e-04
1.883762e+00	3.443223e-01	7.748662e-04
1.883762e+00	3.479853e-01	7.232084e-04
1.883762e+00	3.516484e-01	7.513854e-04
1.883762e+00	3.553114e-01	7.607777e-04
1.883762e+00	3.589744e-01	7.513854e-04
1.883762e+00	3.626374e-01	7.701700e-04
1.883762e+00	3.663004e-01	7.419930e-04
1.883762e+00	3.699634e-01	7.513854e-04
1.883762e+00	3.736264e-01	7.419930e-04
1.883762e+00	3.772894e-01	7.372969e-04
1.883762e+00	3.809524e-01	7.513854e-04
1.883762e+00	3.846154e-01	7.372969e-04
1.883762e+00	3.882784e-01	7.560815e-04
1.883762e+00	3.919414e-01	7.701700e-04
1.883762e+00	3.956044e-01	7.372969e-04
1.883762e+00	3.992674e-01	7.326007e-04
1.883762e+00	4.029304e-01	7.513854e-04
1.883762e+00	4.065934e-01	7.513854e-04
1.883762e+00	4.102564e-01	7.185123e-04
1.883762e+00	4.139194e-01	7.466892e-04
1.883762e+00	4.175824e-01	7.466892e-04
1.883762e+00	4.212454e-01	7.607777e-04
1.883762e+00	4.249084e-01	7.560815e-04
1.883762e+00	4.285714e-01	7.466892e-04
1.883762e+00	4.322344e-01	7.654738e-04
1.883762e+00	4.358974e-01	7.607777e-04
1.883762e+00	4.395604e-01	7.701700e-04
1.883762e+00	4.432234e-01	7.701700e-04
1.883762e+00	4.468864e-01	7.654738e-04
1.883762e+00	4.505495e-01	7.983470e-04
1.883762e+00	4.542125e-01	7.654738e-04
1.883762e+00	4.578755e-01	7.279046e-04
1.883762e+00	4.615385e-01	7.936508e-04
1.883762e+00	4.652015e-01	7.889546e-04
1.883762e+00	4.688645e-01	7.560815e-04
1.883762e+00	4.725275e-01	7.795623e-04
1.883762e+00	4.761905e-01	7.701700e-04
1.883762e+00	4.798535e-01	7.701700e-04
1.883762e+00	4.835165e-01	7.842585e-04
1.883762e+00	4.871795e-01	7.748662e-04
1.883762e+00	4.908425e-01	7.701700e-04
1.883762e+00	4.945055e-01	7.795623e-04
1.883762e+00	4.981685e-01	8.453085e-04
1.883762e+00	5.018315e-01	7.842585e-04
1.883762e+00	5.054945e-01	7.889546e-04
1.883762e+00	5.091575e-01	7.889546e-04
1.883762e+00	5.128205e-01	7.701700e-04
1.883762e+00	5.164835e-01	7.513854e-04
1.883762e+00	5.201465e-01	7.513854e-04
1.883762e+00	5.238095e-01	7.419930e-04
1.883762e+00	5.274725e-01	1.596694e-04
1.883762e+00	5.311355e-01	1.361886e-04
1.883762e+00	5.347985e-01	1.174040e-04
1.883762e+00	5.384615e-01	1.408848e-04
1.883762e+00	5.421245e-01	1.502771e-04
1.883762e+00	5.457875e-01	1.549732e-04
1.883762e+00	5.494505e-01	1.267963e-04
1.883762e+00	5.531136e-01	1.361886e-04
1.883762e+00	5.567766e-01	1.267963e-04
1.883762e+00	5.604396e-01	1.408848e-04
1.883762e+00	5.641026e-01	1.033155e-04
1.883762e+00	5.677656e-01	1.221001e-04
1.883762e+00	5.714286e-01	9.392317e-05
1.883762e+00	5.750916e-01	1.596694e-04
1.883762e+00	5.787546e-01	1.267963e-04
1.883762e+00	5.824176e-01	1.314924e-04
1.883762e+00	5.860806e-01	1.221001e-04
1.883762e+00	5.897436e-01	1.127078e-04
1.883762e+00	5.934066e-01	1.361886e-04
1.883762e+00	5.970696e-01	1.408848e-04
1.883762e+00	6.007326e-01	1.314924e-04
1.883762e+00	6.043956e-01	1.174040e-04
1.883762e+00	6.080586e-01	1.127078e-04
1.883762e+00	6.117216e-01	1.033155e-04
1.883762e+00	6.153846e-01	1.314924e-04
1.883762e+00	6.190476e-01	1.080116e-04
1.883762e+00	6.227106e-01	1.127078e-04
1.883762e+00	6.263736e-01	1.127078e-04
1.883762e+00	6.300366e-01	1.127078e-04
1.883762e+00	6.336996e-01	1.502771e-04
1.883762e+00	6.373626e-01	1.033155e-04
1.883762e+00	6.410256e-01	1.127078e-04
1.883762e+00	6.446886e-01	8.453085e-05
1.883762e+00	6.483516e-01	1.221001e-04
1.883762e+00	6.520147e-01	8.922701e-05
1.883762e+00	6.556777e-01	1.127078e-04
1.883762e+00	6.593407e-01	1.174040e-04
1.883762e+00	6.630037e-01	1.174040e-04
1.883762e+00	6.666667e-01	9.861933e-05
1.883762e+00	6.703297e-01	1.080116e-04
1.883762e+00	6.739927e-01	1.221001e-04
1.883762e+00	6.776557e-01	1.080116e-04
1.883762e+00	6.813187e-01	9.392317e-05
1.883762e+00	6.849817e-01	1.080116e-04
1.883762e+00	6.886447e-01	1.033155e-04
1.883762e+00	6.923077e-01	1.080116e-04
1.883762e+00	6.959707e-01	8.922701e-05
1.883762e+00	6.996337e-01	1.127078e-04
1.883762e+00	7.032967e-01	1.080116e-04
1.883762e+00	7.069597e-01	9.861933e-05
1.883762e+00	7.106227e-01	1.127078e-04
1.883762e+00	7.142857e-01	1.080116e-04
1.883762e+00	7.179487e-01	1.080116e-04
1.883762e+00	7.216117e-01	1.221001e-04
1.883762e+00	7.252747e-01	9.392317e-05
1.883762e+00	7.289377e-01	1.174040e-04
1.883762e+00	7.326007e-01	7.513854e-05
1.883762e+00	7.362637e-01	9.861933e-05
1.883762e+00	7.399267e-01	1.127078e-04
1.883762e+00	7.435897e-01	1.033155e-04
1.883762e+00	7.472527e-01	1.221001e-04
1.883762e+00	7.509158e-01	1.221001e-04
1.883762e+00	7.545788e-01	1.221001e-04
1.883762e+00	7.582418e-01	1.221001e-04
1.883762e+00	7.619048e-01	1.502771e-04
1.883762e+00	7.655678e-01	1.221001e-04
1.883762e+00	7.692308e-01	1.361886e-04
1.883762e+00	7.728938e-01	1.080116e-04
1.883762e+00	7.765568e-01	1.549732e-04
1.883762e+00	7.802198e-01	1.221001e-04
1.883762e+00	7.838828e-01	1.127078e-04
1.883762e+00	7.875458e-01	1.174040e-04
1.883762e+00	7.912088e-01	1.221001e-04
1.883762e+00	7.948718e-01	1.267963e-04
1.883762e+00	7.985348e-01	1.221001e-04
1.883762e+00	8.021978e-01	1.267963e-04
1.883762e+00	8.058608e-01	1.267963e-04
1.883762e+00	8.095238e-01	1.221001e-04
1.883762e+00	8.131868e-01	1.643655e-04
1.883762e+00	8.168498e-01	1.502771e-04
1.883762e+00	8.205128e-01	1.361886e-04
1.883762e+00	8.241758e-01	1.267963e-04
1.883762e+00	8.278388e-01	1.502771e-04
1.883762e+00	8.315018e-01	1.314924e-04
1.883762e+00	8.351648e-01	1.549732e-04
1.883762e+00	8.388278e-01	1.596694e-04
1.883762e+00	8.424908e-01	1.408848e-04
1.883762e+00	8.461538e-01	1.643655e-04
1.883762e+00	8.498168e-01	1.690617e-04
1.883762e+00	8.534799e-01	1.784540e-04
1.883762e+00	8.571429e-01	1.737579e-04
1.883762e+00	8.608059e-01	1.737579e-04
1.883762e+00	8.644689e-01	1.831502e-04
1.883762e+00	8.681319e-01	1.643655e-04
1.883762e+00	8.717949e-01	1.878463e-04
1.883762e+00	8.754579e-01	1.784540e-04
1.883762e+00	8.791209e-01	2.254156e-04
1.883762e+00	8.827839e-01	2.019348e-04
1.883762e+00	8.864469e-01	1.925425e-04
1.883762e+00	8.901099e-01	1.925425e-04
1.883762e+00	8.937729e-01	2.113271e-04
1.883762e+00	8.974359e-01	2.113271e-04
1.883762e+00	9.010989e-01	2.254156e-04
1.883762e+00	9.047619e-01	2.066310e-04
1.883762e+00	9.084249e-01	2.160233e-04
1.883762e+00	9.120879e-01	2.348079e-04
1.883762e+00	9.157509e-01	2.770734e-04
1.883762e+00	9.194139e-01	2.442002e-04
1.883762e+00	9.230769e-01	2.488964e-04
1.883762e+00	9.267399e-01	3.240349e-04
1.883762e+00	9.304029e-01	2.442002e-04
1.883762e+00	9.340659e-01	2.629849e-04
1.883762e+00	9.377289e-01	2.770734e-04
1.883762e+00	9.413919e-01	2.864657e-04
1.883762e+00	9.450549e-01	3.428196e-04
1.883762e+00	9.487179e-01	3.052503e-04
1.883762e+00	9.523810e-01	3.287311e-04
1.883762e+00	9.560440e-01	3.381234e-04
1.883762e+00	9.597070e-01	3.381234e-04
1.883762e+00	9.633700e-01	3.522119e-04
1.883762e+00	9.670330e-01	3.428196e-04
1.883762e+00	9.706960e-01	4.367427e-04
1.883762e+00	9.743590e-01	3.756927e-04
1.883762e+00	9.780220e-01	3.803888e-04
1.883762e+00	9.816850e-01	4.085658e-04
1.883762e+00	9.853480e-01	4.226543e-04
1.883762e+00	9.890110e-01	4.226543e-04
1.883762e+00	9.926740e-01	4.226543e-04
1.883762e+00	9.963370e-01	4.367427e-04
1.883762e+00	1.000000e+00	4.696159e-04
1.883762e+00	1.003663e+00	4.743120e-04
1.883762e+00	1.007326e+00	5.071851e-04
1.883762e+00	1.010989e+00	4.884005e-04
1.883762e+00	1.014652e+00	5.306659e-04
1.883762e+00	1.018315e+00	5.447544e-04
1.883762e+00	1.021978e+00	5.541467e-04
1.883762e+00	1.025641e+00	5.682352e-04
1.883762e+00	1.029304e+00	6.011083e-04
1.883762e+00	1.032967e+00	6.105006e-04
1.883762e+00	1.036630e+00	6.574622e-04
1.883762e+00	1.040293e+00	6.386776e-04
1.883762e+00	1.043956e+00	6.668545e-04
1.883762e+00	1.047619e+00	6.809430e-04
1.883762e+00	1.051282e+00	7.232084e-04
1.883762e+00	1.054945e+00	7.372969e-04
1.883762e+00	1.058608e+00	7.607777e-04
1.883762e+00	1.062271e+00	8.265239e-04
1.883762e+00	1.065934e+00	8.218277e-04
1.883762e+00	1.069597e+00	8.500047e-04
1.883762e+00	1.073260e+00	8.687893e-04
1.883762e+00	1.076923e+00	8.922701e-04
1.883762e+00	1.080586e+00	9.157509e-04
1.883762e+00	1.084249e+00	9.486240e-04
1.883762e+00	1.087912e+00	1.014370e-03
1.883762e+00	1.091575e+00	1.051940e-03
1.883762e+00	1.095238e+00	1.061332e-03
1.883762e+00	1.098901e+00	1.098901e-03
1.883762e+00	1.102564e+00	1.150559e-03
1.883762e+00	1.106227e+00	1.178736e-03
1.883762e+00	1.109890e+00	1.211609e-03
1.883762e+00	1.113553e+00	1.221001e-03
1.883762e+00	1.117216e+00	1.314924e-03
1.883762e+00	1.120879e+00	1.347798e-03
1.883762e+00	1.124542e+00	1.408848e-03
1.883762e+00	1.128205e+00	1.451113e-03
1.883762e+00	1.131868e+00	1.507467e-03
1.883762e+00	1.135531e+00	1.545036e-03
1.883762e+00	1.139194e+00	1.615479e-03
1.883762e+00	1.142857e+00	1.671832e-03


2.072138e+00	0.000000e+00	1.014370e-03
2.072138e+00	3.663004e-03	1.127078e-03
2.072138e+00	7.326007e-03	1.291444e-03
2.072138e+00	1.098901e-02	1.380671e-03
2.072138e+00	1.465201e-02	1.493378e-03
2.072138e+00	1.831502e-02	1.554428e-03
2.072138e+00	2.197802e-02	1.657744e-03
2.072138e+00	2.564103e-02	1.714098e-03
2.072138e+00	2.930403e-02	1.746971e-03
2.072138e+00	3.296703e-02	1.840894e-03
2.072138e+00	3.663004e-02	1.916033e-03
2.072138e+00	4.029304e-02	1.934817e-03
2.072138e+00	4.395604e-02	1.953602e-03
2.072138e+00	4.761905e-02	2.033437e-03
2.072138e+00	5.128205e-02	2.056917e-03
2.072138e+00	5.494505e-02	2.066310e-03
2.072138e+00	5.860806e-02	2.122664e-03
2.072138e+00	6.227106e-02	2.141448e-03
2.072138e+00	6.593407e-02	2.155537e-03
2.072138e+00	6.959707e-02	2.188410e-03
2.072138e+00	7.326007e-02	2.193106e-03
2.072138e+00	7.692308e-02	2.216587e-03
2.072138e+00	8.058608e-02	2.221283e-03
2.072138e+00	8.424908e-02	2.244764e-03
2.072138e+00	8.791209e-02	2.249460e-03
2.072138e+00	9.157509e-02	2.235371e-03
2.072138e+00	9.523810e-02	2.244764e-03
2.072138e+00	9.890110e-02	2.249460e-03
2.072138e+00	1.025641e-01	2.249460e-03
2.072138e+00	1.062271e-01	2.230675e-03
2.072138e+00	1.098901e-01	2.225979e-03
2.072138e+00	1.135531e-01	2.216587e-03
2.072138e+00	1.172161e-01	2.207195e-03
2.072138e+00	1.208791e-01	2.155537e-03
2.072138e+00	1.245421e-01	2.117968e-03
2.072138e+00	1.282051e-01	1.962994e-03
2.072138e+00	1.318681e-01	1.897248e-03
2.072138e+00	1.355311e-01	1.761059e-03
2.072138e+00	1.391941e-01	1.718794e-03
2.072138e+00	1.428571e-01	1.681225e-03
2.072138e+00	1.465201e-01	1.620175e-03
2.072138e+00	1.501832e-01	1.521555e-03
2.072138e+00	1.538462e-01	1.437025e-03
2.072138e+00	1.575092e-01	1.427632e-03
2.072138e+00	1.611722e-01	1.408848e-03
2.072138e+00	1.648352e-01	1.338405e-03
2.072138e+00	1.684982e-01	1.305532e-03
2.072138e+00	1.721612e-01	1.235090e-03
2.072138e+00	1.758242e-01	1.239786e-03
2.072138e+00	1.794872e-01	1.206913e-03
2.072138e+00	1.831502e-01	1.178736e-03
2.072138e+00	1.868132e-01	1.131774e-03
2.072138e+00	1.904762e-01	1.117686e-03
2.072138e+00	1.941392e-01	1.080116e-03
2.072138e+00	1.978022e-01	1.061332e-03
2.072138e+00	2.014652e-01	1.066028e-03
2.072138e+00	2.051282e-01	1.037851e-03
2.072138e+00	2.087912e-01	1.023763e-03
2.072138e+00	2.124542e-01	1.004978e-03
2.072138e+00	2.161172e-01	9.908895e-04
2.072138e+00	2.197802e-01	9.674087e-04
2.072138e+00	2.234432e-01	9.721048e-04
2.072138e+00	2.271062e-01	9.627125e-04
2.072138e+00	2.307692e-01	9.298394e-04
2.072138e+00	2.344322e-01	9.251432e-04
2.072138e+00	2.380952e-01	9.016624e-04
2.072138e+00	2.417582e-01	9.016624e-04
2.072138e+00	2.454212e-01	9.157509e-04
2.072138e+00	2.490842e-01	8.922701e-04
2.072138e+00	2.527473e-01	8.734855e-04
2.072138e+00	2.564103e-01	8.593970e-04
2.072138e+00	2.600733e-01	8.734855e-04
2.072138e+00	2.637363e-01	8.453085e-04
2.072138e+00	2.673993e-01	8.781816e-04
2.072138e+00	2.710623e-01	8.265239e-04
2.072138e+00	2.747253e-01	8.030431e-04
2.072138e+00	2.783883e-01	8.265239e-04
2.072138e+00	2.820513e-01	8.171316e-04
2.072138e+00	2.857143e-01	8.124354e-04
2.072138e+00	2.893773e-01	8.077393e-04
2.072138e+00	2.930403e-01	7.983470e-04
2.072138e+00	2.967033e-01	8.030431e-04
2.072138e+00	3.003663e-01	7.936508e-04
2.072138e+00	3.040293e-01	7.842585e-04
2.072138e+00	3.076923e-01	7.842585e-04
2.072138e+00	3.113553e-01	7.607777e-04
2.072138e+00	3.150183e-01	7.701700e-04
2.072138e+00	3.186813e-01	7.654738e-04
2.072138e+00	3.223443e-01	7.748662e-04
2.072138e+00	3.260073e-01	7.607777e-04
2.072138e+00	3.296703e-01	7.701700e-04
2.072138e+00	3.333333e-01	7.513854e-04
2.072138e+00	3.369963e-01	7.654738e-04
2.072138e+00	3.406593e-01	7.654738e-04
2.072138e+00	3.443223e-01	7.560815e-04
2.072138e+00	3.479853e-01	7.560815e-04
2.072138e+00	3.516484e-01	7.748662e-04
2.072138e+00	3.553114e-01	7.654738e-04
2.072138e+00	3.589744e-01	7.701700e-04
2.072138e+00	3.626374e-01	7.513854e-04
2.072138e+00	3.663004e-01	7.842585e-04
2.072138e+00	3.699634e-01	7.372969e-04
2.072138e+00	3.736264e-01	7.372969e-04
2.072138e+00	3.772894e-01	7.419930e-04
2.072138e+00	3.809524e-01	7.326007e-04
2.072138e+00	3.846154e-01	7.513854e-04
2.072138e+00	3.882784e-01	7.279046e-04
2.072138e+00	3.919414e-01	7.232084e-04
2.072138e+00	3.956044e-01	7.607777e-04
2.072138e+00	3.992674e-01	7.513854e-04
2.072138e+00	4.029304e-01	7.607777e-04
2.072138e+00	4.065934e-01	7.232084e-04
2.072138e+00	4.102564e-01	7.372969e-04
2.072138e+00	4.139194e-01	7.372969e-04
2.072138e+00	4.175824e-01	7.513854e-04
2.072138e+00	4.212454e-01	7.607777e-04
2.072138e+00	4.249084e-01	7.654738e-04
2.072138e+00	4.285714e-01	7.419930e-04
2.072138e+00	4.322344e-01	7.701700e-04
2.072138e+00	4.358974e-01	7.654738e-04
2.072138e+00	4.395604e-01	8.124354e-04
2.072138e+00	4.432234e-01	7.560815e-04
2.072138e+00	4.468864e-01	7.466892e-04
2.072138e+00	4.505495e-01	7.607777e-04
2.072138e+00	4.542125e-01	7.748662e-04
2.072138e+00	4.578755e-01	7.795623e-04
2.072138e+00	4.615385e-01	7.607777e-04
2.072138e+00	4.652015e-01	7.607777e-04
2.072138e+00	4.688645e-01	7.701700e-04
2.072138e+00	4.725275e-01	7.701700e-04
2.072138e+00	4.761905e-01	7.701700e-04
2.072138e+00	4.798535e-01	7.795623e-04
2.072138e+00	4.835165e-01	7.842585e-04
2.072138e+00	4.871795e-01	7.560815e-04
2.072138e+00	4.908425e-01	7.889546e-04
2.072138e+00	4.945055e-01	7.842585e-04
2.072138e+00	4.981685e-01	7.701700e-04
2.072138e+00	5.018315e-01	7.889546e-04
2.072138e+00	5.054945e-01	7.701700e-04
2.072138e+00	5.091575e-01	7.654738e-04
2.072138e+00	5.128205e-01	7.607777e-04
2.072138e+00	5.164835e-01	7.513854e-04
2.072138e+00	5.201465e-01	7.419930e-04
2.072138e+00	5.238095e-01	7.419930e-04
2.072138e+00	5.274725e-01	1.361886e-04
2.072138e+00	5.311355e-01	1.408848e-04
2.072138e+00	5.347985e-01	1.502771e-04
2.072138e+00	5.384615e-01	1.408848e-04
2.072138e+00	5.421245e-01	1.408848e-04
2.072138e+00	5.457875e-01	7.513854e-05
2.072138e+00	5.494505e-01	1.361886e-04
2.072138e+00	5.531136e-01	1.267963e-04
2.072138e+00	5.567766e-01	1.314924e-04
2.072138e+00	5.604396e-01	1.267963e-04
2.072138e+00	5.641026e-01	1.314924e-04
2.072138e+00	5.677656e-01	1.314924e-04
2.072138e+00	5.714286e-01	1.314924e-04
2.072138e+00	5.750916e-01	1.314924e-04
2.072138e+00	5.787546e-01	1.221001e-04
2.072138e+00	5.824176e-01	1.314924e-04
2.072138e+00	5.860806e-01	1.127078e-04
2.072138e+00	5.897436e-01	1.314924e-04
2.072138e+00	5.934066e-01	1.314924e-04
2.072138e+00	5.970696e-01	1.314924e-04
2.072138e+00	6.007326e-01	9.861933e-05
2.072138e+00	6.043956e-01	1.127078e-04
2.072138e+00	6.080586e-01	1.127078e-04
2.072138e+00	6.117216e-01	1.174040e-04
2.072138e+00	6.153846e-01	9.392317e-05
2.072138e+00	6.190476e-01	9.861933e-05
2.072138e+00	6.227106e-01	1.127078e-04
2.072138e+00	6.263736e-01	9.392317e-05
2.072138e+00	6.300366e-01	1.314924e-04
2.072138e+00	6.336996e-01	1.080116e-04
2.072138e+00	6.373626e-01	1.174040e-04
2.072138e+00	6.410256e-01	1.033155e-04
2.072138e+00	6.446886e-01	9.861933e-05
2.072138e+00	6.483516e-01	1.033155e-04
2.072138e+00	6.520147e-01	1.127078e-04
2.072138e+00	6.556777e-01	1.127078e-04
2.072138e+00	6.593407e-01	1.127078e-04
2.072138e+00	6.630037e-01	8.922701e-05
2.072138e+00	6.666667e-01	1.127078e-04
2.072138e+00	6.703297e-01	1.221001e-04
2.072138e+00	6.739927e-01	9.392317e-05
2.072138e+00	6.776557e-01	1.174040e-04
2.072138e+00	6.813187e-01	9.392317e-05
2.072138e+00	6.849817e-01	9.392317e-05
2.072138e+00	6.886447e-01	1.174040e-04
2.072138e+00	6.923077e-01	1.127078e-04
2.072138e+00	6.959707e-01	1.174040e-04
2.072138e+00	6.996337e-01	1.127078e-04
2.072138e+00	7.032967e-01	1.033155e-04
2.072138e+00	7.069597e-01	1.033155e-04
2.072138e+00	7.106227e-01	1.127078e-04
2.072138e+00	7.142857e-01	1.127078e-04
2.072138e+00	7.179487e-01	9.392317e-05
2.072138e+00	7.216117e-01	7.513854e-05
2.072138e+00	7.252747e-01	1.127078e-04
2.072138e+00	7.289377e-01	1.174040e-04
2.072138e+00	7.326007e-01	1.033155e-04
2.072138e+00	7.362637e-01	1.267963e-04
2.072138e+00	7.399267e-01	1.033155e-04
2.072138e+00	7.435897e-01	1.033155e-04
2.072138e+00	7.472527e-01	8.922701e-05
2.072138e+00	7.509158e-01	1.127078e-04
2.072138e+00	7.545788e-01	1.127078e-04
2.072138e+00	7.582418e-01	1.174040e-04
2.072138e+00	7.619048e-01	8.922701e-05
2.072138e+00	7.655678e-01	1.127078e-04
2.072138e+00	7.692308e-01	1.127078e-04
2.072138e+00	7.728938e-01	1.361886e-04
2.072138e+00	7.765568e-01	1.267963e-04
2.072138e+00	7.802198e-01	6.574622e-05
2.072138e+00	7.838828e-01	1.361886e-04
2.072138e+00	7.875458e-01	1.174040e-04
2.072138e+00	7.912088e-01	1.314924e-04
2.072138e+00	7.948718e-01	1.221001e-04
2.072138e+00	7.985348e-01	1.643655e-04
2.072138e+00	8.021978e-01	1.314924e-04
2.072138e+00	8.058608e-01	1.408848e-04
2.072138e+00	8.095238e-01	1.408848e-04
2.072138e+00	8.131868e-01	1.502771e-04
2.072138e+00	8.168498e-01	1.361886e-04
2.072138e+00	8.205128e-01	1.267963e-04
2.072138e+00	8.241758e-01	1.408848e-04
2.072138e+00	8.278388e-01	1.314924e-04
2.072138e+00	8.315018e-01	1.690617e-04
2.072138e+00	8.351648e-01	1.361886e-04
2.072138e+00	8.388278e-01	1.361886e-04
2.072138e+00	8.424908e-01	1.596694e-04
2.072138e+00	8.461538e-01	1.643655e-04
2.072138e+00	8.498168e-01	1.690617e-04
2.072138e+00	8.534799e-01	1.502771e-04
2.072138e+00	8.571429e-01	1.267963e-04
2.072138e+00	8.608059e-01	1.643655e-04
2.072138e+00	8.644689e-01	1.878463e-04
2.072138e+00	8.681319e-01	1.690617e-04
2.072138e+00	8.717949e-01	1.831502e-04
2.072138e+00	8.754579e-01	1.878463e-04
2.072138e+00	8.791209e-01	1.878463e-04
2.072138e+00	8.827839e-01	2.066310e-04
2.072138e+00	8.864469e-01	2.066310e-04
2.072138e+00	8.901099e-01	2.066310e-04
2.072138e+00	8.937729e-01	2.066310e-04
2.072138e+00	8.974359e-01	2.160233e-04
2.072138e+00	9.010989e-01	2.348079e-04
2.072138e+00	9.047619e-01	2.535926e-04
